t,y1,y2,y3
0.00046791845046510196,0.9999812834623226,1.723307834242186e-05,1.4834593351890023e-06
0.0004738879609717651,0.999981044687962,1.7418094493341576e-05,1.5372175448552244e-06
0.00047993362803018205,0.9999808028675496,1.760429809199425e-05,1.5928343585988683e-06
0.0004860564232142134,0.9999805579622311,1.779166900752468e-05,1.6503687616946093e-06
0.0004922573304926602,0.9999803099326564,1.798018603619644e-05,1.7098813077073472e-06
0.0004985373463873893,0.9999800587389741,1.8169826879679472e-05,1.7714341465119047e-06
0.0005048974801334846,0.9999798043408246,1.8360568131384155e-05,1.8350910443452916e-06
0.0005113387538414326,0.9999795466973335,1.855238525472943e-05,1.9009174120068933e-06
0.0005178622026613849,0.9999792857671057,1.8745252571622302e-05,1.96898032292796e-06
0.0005244688749495119,0.9999790215082179,1.893914324244285e-05,2.0393485398198573e-06
0.0005311598324364777,0.9999787538782128,1.9134029255751583e-05,2.1120925316825232e-06
0.0005379361503980703,0.9999784828340913,1.932988141127962e-05,2.187284497616545e-06
0.0005447989178280003,0.9999782083323066,1.952666931054319e-05,2.264998383095708e-06
0.0005517492376129123,0.9999779303287564,1.9724361343975466e-05,2.345309899810399e-06
0.0005587882267096237,0.9999776487787765,1.9922924681426237e-05,2.4282965422309156e-06
0.0005659170163246243,0.9999773636371333,2.0122325264666734e-05,2.5140376022548923e-06
0.0005731367520958717,0.9999770748580163,2.0322527798428253e-05,2.6026141854120675e-06
0.0005804485942768978,0.9999767823950316,2.0523495747469924e-05,2.6941092211305964e-06
0.0005878537179232718,0.9999764862011934,2.0725191329932328e-05,2.7886074768113143e-06
0.000595353313081437,0.9999761862289175,2.092757551803956e-05,2.886195564646622e-06
0.0006029485849799565,0.9999758824300129,2.1130608035111805e-05,2.986961952224583e-06
0.0006106407542232043,0.9999755747556744,2.133424735959436e-05,3.090996966212647e-06
0.000618431056987519,0.999975263156475,2.1538450726448345e-05,3.1983927987772977e-06
0.0006263207452198685,0.9999749475823576,2.1743174134415202e-05,3.3092435082287043e-06
0.0006343110868390441,0.9999746279826272,2.1948372352666943e-05,3.423645020379715e-06
0.0006424033659394191,0.9999743043059428,2.215399893214522e-05,3.5416951253170384e-06
0.0006505988829973161,0.9999739765003091,2.2360006216001007e-05,3.6634934751749414e-06
0.000658898955079995,0.9999736445130682,2.256634535668833e-05,3.789141575358126e-06
0.0006673049160573186,0.9999733082908914,2.2772966330537336e-05,3.918742778391055e-06
0.000675818116816111,0.9999729677797701,2.2979817960059038e-05,4.0524022701417776e-06
0.0006844399254772507,0.9999726229250079,2.3186847934100655e-05,4.1902270583030225e-06
0.0006931717276155408,0.9999722736712112,2.339400283470698e-05,4.332325954276928e-06
0.0007020149264823729,0.9999719199622811,2.3601228163688897e-05,4.478809555462694e-06
0.0007109709432312431,0.9999715617414034,2.3808468374095076e-05,4.629790222753691e-06
0.0007200412171461376,0.9999711989510404,2.4015666903224396e-05,4.785382056607031e-06
0.0007292272058728313,0.9999708315329213,2.4222766209226718e-05,4.945700869639176e-06
0.0007385303856531453,0.9999704594280332,2.4429707810355604e-05,5.110864156688127e-06
0.0007479522515621821,0.999970082576611,2.4636432327321596e-05,5.280991061890467e-06
0.0007574943177485972,0.9999697009181286,2.4842879528793722e-05,5.456202342729831e-06
0.0007671581176779302,0.9999693143912891,2.5048988377677027e-05,5.636620333434695e-06
0.0007769452043790388,0.9999689229340143,2.5254697087275814e-05,5.822368898603377e-06
0.0007868571506936851,0.9999685264834358,2.5459943167923517e-05,6.0135733964997655e-06
0.0007968955495292945,0.9999681249758842,2.5664663490816752e-05,6.210360625258103e-06
0.0008070620141149499,0.9999677183468791,2.5868794346416806e-05,6.412858774654204e-06
0.0008173581782606457,0.9999673065311193,2.6072271501409283e-05,6.6211973794497145e-06
0.0008277856966198472,0.9999668894624717,2.627503027653577e-05,6.835507251985592e-06
0.0008383462449554094,0.9999664670739609,2.647700560419169e-05,7.055920435153083e-06
0.0008490415204088747,0.9999660392977586,2.6678132107512793e-05,7.2825701340014525e-06
0.0008598732417732196,0.9999656060651733,2.6878344169703996e-05,7.515590657244647e-06
0.0008708431497690724,0.9999651673066379,2.7077576011076095e-05,7.755117351195392e-06
0.0008819530073244539,0.9999647229517002,2.727576177119386e-05,8.001286528726296e-06
0.0008932045998580969,0.9999642729290108,2.7472835582705374e-05,8.254235406694974e-06
0.0009045997355663658,0.9999638171663116,2.7668731664192432e-05,8.514102024484774e-06
0.0009161402457138521,0.9999633555904245,2.78633843973866e-05,8.78102517833143e-06
0.0009278279849276613,0.9999628881272401,2.805672841890749e-05,9.05514434126929e-06
0.000939664831495469,0.999962414701705,2.824869870900134e-05,9.336599586228374e-06
0.0009516526876673703,0.9999619352378107,2.8439230678821195e-05,9.625531510740678e-06
0.0009637934799615786,0.9999614496585808,2.862826026558381e-05,9.922081153920599e-06
0.0009760891594740359,0.999960957886059,2.8815724023445457e-05,1.0226389917882948e-05
0.0009885417021919573,0.9999604598412966,2.900155921600397e-05,1.0538599487690509e-05
0.00100115310931139,0.99995995544434,2.9185703910548545e-05,1.0858851749712785e-05
0.0010139254075588154,0.9999594446142178,2.9368097074028023e-05,1.1187288708426245e-05
0.0010268606495168508,0.9999589272689279,2.9548678666782012e-05,1.1524052405615167e-05
0.0010399609139541202,0.9999584033254243,2.972738973564002e-05,1.1869284840369969e-05
0.0010532283061593165,0.9999578726996041,2.990417250920426e-05,1.222312788706764e-05
0.0010666649582795388,0.9999573353062937,3.0078970491013262e-05,1.2585723215641524e-05
0.0010802730296629402,0.9999567910592356,3.0251728551245444e-05,1.2957212213482414e-05
0.0010940547072057424,0.9999562398710744,3.042239301812527e-05,1.3337735907810309e-05
0.001108012205703692,0.9999556816533428,3.0590911765992605e-05,1.3727434891559819e-05
0.0011221477682079803,0.9999551163164476,3.0757234304624324e-05,1.4126449248190005e-05
0.0011364636663857243,0.9999545437696552,3.092131186425778e-05,1.4534918480974011e-05
0.0011509622008850323,0.9999539639210774,3.108309747839285e-05,1.495298144469236e-05
0.0011656457017047287,0.9999533766776564,3.124254606417893e-05,1.538077627992627e-05
0.0011805165285688056,0.9999527819451501,3.1399614500180594e-05,1.581844035016016e-05
0.0011955770713056356,0.9999521796281172,3.155426169980674e-05,1.6266110183409966e-05
0.0012108297502320393,0.9999515696299016,3.170644868299531e-05,1.672392141578852e-05
0.0012262770165422405,0.9999509518526173,3.185613864300554e-05,1.7192008740157707e-05
0.0012419213527017834,0.9999503261971322,3.200329700932738e-05,1.7670505858860566e-05
0.0012577652728464883,0.9999496925630531,3.214789150614614e-05,1.8159545441098314e-05
0.0012738113231864786,0.9999490508487091,3.228989220659617e-05,1.8659259084719575e-05
0.0012900620824153781,0.9999484009511352,3.242927158248474e-05,1.9169777282744637e-05
0.0013065201621247212,0.9999477427660564,3.256600454914977e-05,1.969122939496275e-05
0.0013231882072236448,0.9999470761878704,3.270006850522799e-05,2.0223743624828458e-05
0.0013400688963639508,0.9999464011096315,3.2831443366756216e-05,2.076744700223791e-05
0.0013571649423705693,0.9999457174230326,3.296011159679005e-05,2.13224653710017e-05
0.0013744790926775367,0.9999450250183889,3.3086058227976444e-05,2.1888923383582495e-05
0.001392014129769518,0.9999443237846193,3.320927088116938e-05,2.246694450000896e-05
0.0014097728716289662,0.9999436136092295,3.3329739777918956e-05,2.3056650993139472e-05
0.0014277581721889965,0.9999428943782934,3.3447457747091845e-05,2.3658163960020548e-05
0.0014459729217920197,0.9999421659764356,3.3562420225055865e-05,2.4271603339907754e-05
0.0014644200476542463,0.9999414282868122,3.367462525260628e-05,2.4897087935780252e-05
0.0014831025143361043,0.9999406811910926,3.378407346068036e-05,2.5534735447294064e-05
0.001502023324218655,0.9999399245694405,3.389076805765032e-05,2.6184662502407387e-05
0.001521185517986105,0.9999391583004947,3.3994714805185535e-05,2.6846984700660343e-05
0.001540592175114448,0.9999383822613498,3.409592198886057e-05,2.7521816661960733e-05
0.001560246414366368,0.9999375963275361,3.419440038107789e-05,2.8209272083300257e-05
0.0015801513942924352,0.9999368003730008,3.429016321220162e-05,2.890946378749398e-05
0.0016003103137387001,0.9999359942700866,3.438322611261476e-05,2.96225038012833e-05
0.001620726412360778,0.9999351778895121,3.4473607081359826e-05,3.0348503407062595e-05
0.0016414029711444664,0.9999343511003509,3.456132642054313e-05,3.108757322913636e-05
0.0016623433129330334,0.9999335137700105,3.464640667366723e-05,3.1839823316299486e-05
0.0016835508029612023,0.9999326657642119,3.4728872562668804e-05,3.260536322597195e-05
0.0017050288493959788,0.999931806946967,3.4808750922276356e-05,3.3384302111280556e-05
0.001726780903884356,0.9999309371805578,3.488607062683357e-05,3.417674881594599e-05
0.00174881046210801,0.999930056325514,3.4960862513247135e-05,3.49828119733204e-05
0.0017711210643450886,0.999929164240591,3.503315930041067e-05,3.5802600109226466e-05
0.00179371629603914,0.9999282607827469,3.5102995506047765e-05,3.663622174765548e-05
0.0018165997883753267,0.9999273458071203,3.517040736049582e-05,3.748378551980881e-05
0.001839775218863974,0.9999264191670066,3.523543271742373e-05,3.8345400276493164e-05
0.0018632463119315598,0.9999254807138351,3.529811096173668e-05,3.9221175203615975e-05
0.0018870168395192666,0.999924530297145,3.5358482915302835e-05,4.011121994015939e-05
0.001911090621689138,0.9999235677645614,3.54165907417389e-05,4.1015644697381044e-05
0.0019354715272379983,0.999922592961771,3.5472477849554076e-05,4.1934560379973485e-05
0.0019601634743191855,0.9999216057324977,3.5526188791928934e-05,4.2868078710883504e-05
0.0019851704310722158,0.9999206059184775,3.557776917069574e-05,4.3816312352235936e-05
0.0020104964162604992,0.9999195933594336,3.5627265534561505e-05,4.477937503233589e-05
0.0020361454999171624,0.9999185678930502,3.567472527755686e-05,4.5757381672754954e-05
0.0020621218039991425,0.9999175293549474,3.57201965429696e-05,4.67504485102518e-05
0.0020884295030496017,0.9999164775786542,3.576372811784806e-05,4.775869322845363e-05
0.0021150728248687948,0.9999154123955831,3.580536933588803e-05,4.8782235081475955e-05
0.0021420560511935167,0.9999143336350024,3.584516998188983e-05,4.982119501630429e-05
0.002169383518385184,0.9999132411240088,3.588318019482741e-05,5.0875695796900365e-05
0.002197059618126731,0.999912134687501,3.5919450371203045e-05,5.194586212836516e-05
0.0022250887981283695,0.9999110141481508,3.595403107068237e-05,5.3031820779164464e-05
0.0022534755628423556,0.9999098793263752,3.5986972925513595e-05,5.4133700699917886e-05
0.0022822244741868987,0.9999087300403081,3.6018326551521046e-05,5.525163314096762e-05
0.0023113401522792685,0.9999075661057713,3.604814246107741e-05,5.638575176832463e-05
0.002340827276178292,0.9999063873362445,3.607647097858941e-05,5.753619277746469e-05
0.0023706905846362972,0.9999051935428371,3.610336215916701e-05,5.870309500430608e-05
0.0024009348768606518,0.9999039845342567,3.612886571024186e-05,5.988660003360864e-05
0.0024315650132850407,0.9999027601167796,3.615303091723587e-05,6.108685230369899e-05
0.002462585916350547,0.9999015200942197,3.617590657147356e-05,6.230399920933085e-05
0.0024940025712967308,0.9999002642678976,3.6197540901410636e-05,6.353819120161568e-05
0.0025258200269627847,0.9998989924366084,3.6217981508291955e-05,6.478958188391215e-05
0.0025580433965988985,0.9998977043965906,3.623727530502133e-05,6.605832810489866e-05
0.0025906778586880087,0.9998963999414935,3.6255468458740404e-05,6.734459004833721e-05
0.0026237286577779906,0.9998950788623439,3.627260633797188e-05,6.864853131867566e-05
0.002657201105324504,0.9998937409475137,3.628873346254762e-05,6.997031902427647e-05
0.0026911005805445687,0.9998923859826859,3.6303893457578275e-05,7.131012385701783e-05
0.0027254325312810277,0.9998910137508208,3.631812901176136e-05,7.266812016797571e-05
0.002760202474878066,0.9998896240321213,3.6331481839215305e-05,7.404448604000663e-05
0.0027954159990678565,0.9998882166039984,3.634399264624502e-05,7.543940335582721e-05
0.002831078762868564,0.9998867912410359,3.635570110077985e-05,7.685305786385935e-05
0.00286719649749377,0.9998853477149542,3.636664580542481e-05,7.828563924090229e-05
0.0029037750072735064,0.9998838857945748,3.637686427542521e-05,7.973734115033788e-05
0.002940820170587064,0.999882405245783,3.638639291909946e-05,8.120836129832158e-05
0.0029783379408076585,0.9998809058314918,3.639526702302701e-05,8.269890148567428e-05
0.0030163343472591974,0.999879387311603,3.64035207408926e-05,8.420916765658347e-05
0.0030548154961852017,0.9998778494429704,3.641118708420875e-05,8.573936994589435e-05
0.0030937875717301365,0.9998762919793607,3.641829791698781e-05,8.72897227229282e-05
0.003133256836933232,0.9998747146714143,3.642488395363823e-05,8.886044463255678e-05
0.0031732296347349765,0.999873117266607,3.643097476121494e-05,9.045175863240961e-05
0.0032137123889964896,0.9998714995092084,3.643659876383979e-05,9.206389202840602e-05
0.003254711605531848,0.9998698611402427,3.644178324896491e-05,9.369707650894182e-05
0.003296233873153629,0.9998682018974474,3.64465543763408e-05,9.535154817687901e-05
0.003338285864731761,0.9998665215152316,3.645093719042746e-05,9.702754757860264e-05
0.003380874338265885,0.9998648197246343,3.645495563451324e-05,9.872531973188843e-05
0.003424006137971426,0.9998630962532815,3.645863256843406e-05,0.0001004451141506955
0.0034676881953794696,0.9998613508253439,3.6461989787010526e-05,0.00010218718486977062
0.003511927530450728,0.9998595831614924,3.6465048039799505e-05,0.00010395179046847743
0.0035567312527036727,0.9998577929788547,3.6467827052985317e-05,0.0001057391940930289
0.00360210656235707,0.9998559799909702,3.6470345553366725e-05,0.00010754966347717469
0.0036480607514871185,0.9998541439077451,3.6472621294207365e-05,0.00010938347096158377
0.0036946012051993025,0.999852284435406,3.6474671081926876e-05,0.00011124089351294884
0.0037417354028152446,0.9998504012764543,3.6476510802405264e-05,0.00011312221274405075
0.0037894709190746676,0.999848494129619,3.64781554488141e-05,0.0001150277149328729
0.003837815425352686,0.9998465626898089,3.64796191516747e-05,0.00011695769104007355
0.0038867766908926675,0.9998446066480646,3.648091520829946e-05,0.00011891243672766907
0.003936362584054766,0.9998426256915101,3.6482056114195634e-05,0.00012089225237635162
0.003986581073580439,0.9998406195033027,3.64830535926304e-05,0.00012289744310525473
0.004037440229873058,0.9998385877625842,3.64839186246927e-05,0.00012492831879183446
0.00408894822629486,0.999836530144429,3.648466148055795e-05,0.00012698519409116947
0.004141113340480481,0.999834446319794,3.648529175002601e-05,0.00012906838845661773
0.004193943955667186,0.9998323359554665,3.648581837466209e-05,0.00013117822615950502
0.004247448562042136,0.9998301987140112,3.6486249677823226e-05,0.00013331503631157395
0.004301635758106795,0.9998280342537179,3.6486593393774306e-05,0.00013547915288899412
0.004356514252058749,0.9998258422285468,3.648685669710526e-05,0.0001376709147567304
0.00441209286319119,0.999823622288075,3.6487046232939086e-05,0.00013989066569279003
0.0044683805233102,0.9998213740774404,3.648716814518426e-05,0.00014213875441509822
0.004525386278170167,0.9998190972372868,3.6487228104568035e-05,0.00014441553460927916
0.004583119288927483,0.9998167914037068,3.648723133542173e-05,0.00014672136495837517
0.004641588833612777,0.9998144562081849,3.6487182642148386e-05,0.00014905660917358352
0.004700804308621987,0.9998120912775392,3.648708643499825e-05,0.00015142163602639605
0.004760775230226368,0.9998096962338634,3.648694675367231e-05,0.00015381681938362424
0.0048215112361018565,0.9998072706944666,3.6486767293507915e-05,0.0001562425382405713
0.00488302208687788,0.9998048142718141,3.6486551427555896e-05,0.00015869917675904446
0.0049453176677059325,0.999802326573466,3.648630222759523e-05,0.00016118712430717222
0.005008407989848212,0.9997998072020157,3.648602248486635e-05,0.0001637067755002571
0.005072303192286451,0.9997972557550275,3.648571473063125e-05,0.00016625853024255903
0.005137013543351339,0.9997946718249742,3.6485381255400074e-05,0.00016884279377118495
0.005202549442372692,0.9997920549991718,3.648502412756497e-05,0.00017145997670134754
0.0052689214213506716,0.9997894048597162,3.6484645209952555e-05,0.00017411049507449358
0.005336140146648369,0.9997867209834171,3.648424617574997e-05,0.0001767947704078577
0.005404216420705915,0.9997840029417315,3.648382852404756e-05,0.00017951322974520348
0.005473161183776535,0.9997812503006971,3.648339359411321e-05,0.00018226630570965206
0.005542985515684669,0.9997784626208638,3.648294257852684e-05,0.00018505443655847335
0.005613700637606601,0.9997756394572258,3.648247653666942e-05,0.0001878780662383615
0.005685317913873753,0.9997727803591511,3.648199640727672e-05,0.00019073764444248916
0.005757848853798981,0.9997698848703114,3.648150301727818e-05,0.00019363362667213126
0.005831305113526225,0.9997669525286109,3.648099709221459e-05,0.00019656647429757803
0.005905698497903679,0.9997639828661142,3.648047926614038e-05,0.0001995366546204361
0.005981040962380938,0.9997609754089724,3.647995009046757e-05,0.00020254464093787694
0.0060573446149302865,0.9997579296773502,3.6479410042254045e-05,0.0002055909126083354
0.006134621717992506,0.9997548451853502,3.6478859531480616e-05,0.0002086759551191257
0.006212884690447563,0.9997517214409375,3.647829890757145e-05,0.00021180026015573414
0.006292146109610344,0.9997485579458629,3.6477728465434353e-05,0.00021496432567251673
0.006372418713251948,0.999745354195585,3.6477148451142116e-05,0.00021816865596469833
0.006453715401646702,0.9997421096791919,3.6476559067448275e-05,0.0002214137617414849
0.006536049239645289,0.9997388238793213,3.6475960477912874e-05,0.00022470016020152705
0.006619433458774394,0.9997354962720804,3.647535281220909e-05,0.0002280283751081777
0.006703881459363032,0.9997321263269636,3.647473616913191e-05,0.0002313989368680268
0.006789406812696105,0.9997287135067706,3.647411062007039e-05,0.00023481238260997212
0.00687602326319537,0.9997252572675229,3.647347621207211e-05,0.00023826925626570125
0.006963744730628222,0.9997217570583786,3.647283297062055e-05,0.00024177010865147943
0.007052585312344734,0.9997182123215475,3.647218090235253e-05,0.00024531549755103007
0.007142559285543126,0.9997146224922036,3.647151999689459e-05,0.00024890598780033383
0.007233681109564242,0.9997109869983986,3.647085022954835e-05,0.00025254215137263754
0.00732596542821523,0.9997073052609723,3.647017156229641e-05,0.0002562245674662053
0.007419427072122865,0.9997035766934628,3.6469483946228055e-05,0.00025995382259172867
0.00751408106111697,0.9996998007020159,3.646878732192615e-05,0.00026373051066286903
0.007609942606644125,0.999695976685293,3.646808162069242e-05,0.0002675552330870605
0.007707027114212296,0.9996921040343776,3.646736676595029e-05,0.0002714285988572567
0.007805350185866558,0.9996881821326813,3.646664267427255e-05,0.0002753512246451775
0.00790492762269642,0.9996842103558486,3.6465909255870084e-05,0.0002793237348962368
0.008005775427375201,0.99968018807166,3.646516641555732e-05,0.00028334676192515174
0.008107909806731687,0.9996761146399344,3.6464414053313285e-05,0.0002874209460131188
0.008211347174354726,0.9996719894124299,3.64636520651203e-05,0.000291546935505899
0.008316104153230962,0.999667811732744,3.646288034215829e-05,0.000295725386914738
0.008422197578416212,0.9996635809362123,3.646209877269135e-05,0.0002999569650158027
0.008529644499741026,0.999659296349806,3.646130724102392e-05,0.0003042423429537734
